fire_id,위도,경도,고도(m),경사도(도),사면방향_sin,사면방향_cos,TPI(지형위치지수),TWI(지형다습지수),임도거리_km,소방서거리_km,소방용수거리_km,산불소화시설거리_km,임도취약점수,소방서취약점수,소방용수취약점수,산불소화시설취약점수,경사취약점수,고도취약점수,진화접근취약점수,접근취약등급
F_000056,37.6853436352315,127.03095669241334,111.77751,7.3453648881593825,-0.9989979063767698,-0.0447569330364651,-0.7037811,3.0609593391418457,11.851405817700943,4.2365302185587534,0.059151165445571065,3.115334310868701,59.25702908850472,14.121767395195844,0.5915116544557106,10.384447702895669,24.48454962719794,22.355502,25.84366175463587,낮음
F_000057,37.67707159048136,127.04161695191505,46.73145,4.77797455470075,-0.9785356812327436,-0.2060774625095388,2.1521187,3.7094881534576416,11.87083287914871,0.9142735136227373,0.08611250546355981,4.231131565197566,59.354164395743545,3.047578378742458,0.8611250546355981,14.103771883991886,15.926581849002499,9.34629,22.763528472897704,낮음
F_000058,37.69297724844803,127.0416311347399,45.920055,4.421894545188854,-0.97241188905222,0.2332704825516793,0.7666817,4.235708713531494,10.890142163793824,3.152889005052244,0.08605509425979278,2.3517323881987946,54.450710818969114,10.509630016840815,0.8605509425979279,7.839107960662648,14.739648483962847,9.184011,21.718281030074166,낮음
F_000059,37.68362997008003,127.04088373631988,53.10602,9.199658312093236,-0.9893928560113324,-0.1452645052094233,0.4258461,3.136995553970337,11.50655342795828,4.18852396921245,0.1475653119171121,2.2296539925929824,57.53276713979141,13.9617465640415,1.475653119171121,7.432179975309941,30.665527706977453,10.621204,25.059750045574177,낮음
F_000060,37.69243847189943,127.03152828253008,149.80336,6.394062475432259,-0.6069233441053354,0.794760375446585,-0.6980438,3.134843587875366,11.301541426147335,3.4911895700794413,0.6137061930231699,3.1842943738359355,56.50770713073668,11.637298566931472,6.137061930231699,10.614314579453119,21.313541584774196,29.960672,25.72871918404902,낮음
F_000061,37.68104109723597,127.03820310756926,63.1641,9.74798164512582,-0.1827897717451877,0.9831520224997464,-0.79746246,3.746180295944214,11.86789712355753,1.415623566522369,0.12026119012879823,4.699471546851539,59.339485617787645,4.71874522174123,1.2026119012879821,15.664905156171796,32.4932721504194,12.63282,25.216821098409845,낮음
F_000062,37.68705226750477,127.03684766435164,71.35404,6.282381472817088,-0.9991627937167438,0.0409110211575278,2.263359,2.1943106651306152,11.597837114778835,3.89106776977766,0.0832534887519406,2.601861338608743,57.989185573894176,12.970225899258866,0.832534887519406,8.67287112869581,20.94127157605696,14.270807999999999,24.26590605643397,낮음
F_000063,37.68215233537197,127.0280002884326,108.351265,9.055614514200029,-0.3224079020081615,0.9466008370600016,-2.5915756,3.354825735092163,11.954900542136775,4.664632338738365,0.39917947040204094,3.3896292848046157,59.774502710683876,15.548774462461216,3.991794704020409,11.298764282682052,30.185381714000098,21.670253,27.637330110303804,낮음
F_000064,37.574193180542665,126.80363839002558,20.21455,6.233845065076472,0.3934602135125269,0.9193416450823256,-0.3621788,3.25439190864563,24.69266393696969,0.0973571233471707,0.10570063185997657,14.165914659351353,100.0,0.324523744490569,1.0570063185997656,47.219715531171175,20.779483550254906,4.042909999999999,39.639357197319235,보통
F_000065,37.570717961810914,126.82019399507509,8.833755,0.7663486446942813,-0.0141068768469953,0.9999004930619964,-0.23679543,1611377024.0,24.321229431093805,1.1399652230001678,0.031167617119649146,12.729221044793864,100.0,3.799884076667226,0.31167617119649144,42.43073681597955,2.5544954823142714,1.7667510000000002,37.5307096702011,보통
F_000066,37.60752230472278,126.94285385289798,113.87411,16.91036660567762,0.0331999464021497,-0.9994487298300472,-6.0450516,3.2121167182922363,17.587864454635653,0.9953423507285707,0.3007863225517349,3.09271484306828,87.93932227317826,3.3178078357619025,3.0078632255173487,10.309049476894266,56.36788868559207,22.774822,35.96881828430268,보통
F_000067,37.60333073996579,126.93223425972494,48.318935,5.4515809587471935,0.5348888735781793,0.8449224182860025,3.419407,3.889134645462036,18.081941715119623,0.34274489787143236,0.1306249883050123,3.855226044577299,90.40970857559812,1.1424829929047746,1.306249883050123,12.850753481924329,18.17193652915731,9.663787,31.840655173074794,낮음
F_000068,37.60752230472278,126.94285385289798,113.87411,16.91036660567762,0.0331999464021497,-0.9994487298300472,-6.0450516,3.2121167182922363,17.587864454635653,0.9953423507285707,0.3007863225517349,3.09271484306828,87.93932227317826,3.3178078357619025,3.0078632255173487,10.309049476894266,56.36788868559207,22.774822,35.96881828430268,보통
F_000069,37.61633084742373,126.92976226778282,40.647488,6.152266430937409,-0.8951392204718457,0.4457866933557533,-2.0164108,3.440023899078369,16.653677132448056,1.6465202157980465,0.11531239827226065,4.579962757090252,83.26838566224029,5.488400719326822,1.1531239827226065,15.266542523634172,20.507554769791366,8.1294976,31.056032374606236,낮음
